459,7,4,6,10,14,25,40,12,49890095
458,8,4,9,10,32,36,40,18,53778256
457,10,8,10,18,23,27,40,33,49679052
456,7,1,7,12,18,23,27,44,49420681
455,7,4,19,20,26,30,35,24,48769851
454,7,13,25,27,34,38,41,10,48389211
453,5,12,24,33,38,40,42,30,48055125
452,9,8,10,18,30,32,34,27,48456758
451,13,12,15,20,24,30,38,29,49861167
450,6,6,14,19,21,23,31,13,49732036
449,3,3,10,20,26,35,43,36,50214272
448,3,3,7,13,27,40,41,36,51341262
447,4,2,7,8,9,17,33,34,49555042
446,3,1,11,12,14,26,35,6,50595241
445,7,13,20,21,30,39,45,32,50053080
444,3,11,13,23,35,43,45,17,50673529
443,9,4,6,10,19,20,44,14,51236072
442,9,25,27,29,36,38,40,41,51219943
441,4,1,23,28,30,34,35,9,50272122
440,6,10,22,28,34,36,44,2,49810778
439,6,17,20,30,31,37,40,25,49680708
438,9,6,12,20,26,29,38,45,50370042
437,6,11,16,29,38,41,44,21,50798417
436,8,9,14,20,22,33,34,28,50869017
435,10,8,16,26,30,38,45,42,52341267
434,8,3,13,20,24,33,37,35,51579439
433,11,19,23,29,33,35,43,27,52396606
432,5,2,3,5,11,27,39,33,52348574
431,10,18,22,25,31,38,45,6,51661947
430,8,1,3,16,18,30,34,44,53194872
429,9,3,23,28,34,39,42,16,53993833
428,9,12,16,19,22,37,40,8,54685007
427,1,6,7,15,24,28,30,21,52511055
426,4,4,17,18,27,39,43,19,51466592
425,8,8,10,14,27,33,38,3,50459694
424,10,10,11,26,31,34,44,30,48728445
423,3,1,17,27,28,29,40,5,49668311
422,6,8,15,19,21,34,44,12,52730602
421,5,6,11,26,27,28,44,30,47752021
420,8,4,9,10,29,31,34,27,47345476
419,3,2,11,13,14,28,30,7,46508296
418,8,11,13,15,26,28,34,31,47058055
417,4,4,5,14,20,22,43,44,45968256
416,10,5,6,8,11,22,26,44,46854806
415,8,7,17,20,26,30,40,24,46746048
414,1,2,14,15,22,23,44,43,46910990
413,4,2,9,15,23,34,40,3,46925724
412,7,4,7,39,41,42,45,40,47066180
411,12,11,14,22,35,37,39,5,47259122
410,9,1,3,18,32,40,41,16,47467817
409,4,6,9,21,31,32,40,38,47924584
408,5,9,20,21,22,30,37,16,46406711
407,7,6,7,13,16,24,25,1,48429586
406,5,7,12,21,24,27,36,45,46062206
405,3,1,2,10,25,26,44,4,45220904
404,3,5,20,21,24,33,40,36,45389825
403,5,10,14,22,24,28,37,26,44911335
402,4,5,9,15,19,22,36,32,45002946
401,9,6,12,18,31,38,43,9,43491965
400,4,9,21,27,34,41,43,2,45379731
399,8,1,2,9,17,19,42,20,45551786
398,4,10,15,20,23,42,44,7,45427304
397,3,12,13,17,22,25,33,8,45890007
396,2,18,20,31,34,40,45,30,45463736
395,7,11,15,20,26,31,35,7,46192580
394,1,1,13,20,22,25,28,15,45192337
393,8,9,16,28,40,41,43,21,45989116
392,6,1,3,7,8,24,42,43,45528684
391,1,10,11,18,22,28,39,30,45161516
390,1,16,17,28,37,39,40,15,44189673
389,5,7,16,18,20,23,26,3,45534027
388,4,1,8,9,17,29,32,45,44308705
387,4,1,26,31,34,40,43,20,45459960
386,10,4,7,10,19,31,40,26,45907331
385,7,7,12,19,21,29,32,9,46243483
384,3,11,22,24,32,36,38,7,46888942
383,3,4,15,28,33,37,40,25,46067051
382,6,10,15,22,24,27,42,19,47401288
381,19,1,5,10,12,16,20,11,47943113
380,4,1,2,8,17,26,37,27,47164371
379,7,6,10,22,31,35,40,19,47537685
378,5,5,22,29,31,34,39,43,48866964
377,3,6,22,29,37,43,45,23,49218434
376,6,1,11,13,24,28,40,7,50657096
375,7,4,8,19,25,27,45,7,47864938
374,2,11,13,15,17,25,34,26,48081319
373,4,15,26,37,42,43,45,9,47095065
372,9,8,11,14,16,18,21,13,46167066
371,7,7,9,15,26,27,42,18,45843166
370,7,16,18,24,42,44,45,17,49762652
369,6,17,20,35,36,41,43,21,46716275
368,7,11,21,24,30,39,45,26,43746046
367,7,3,22,25,29,32,44,19,46459307
366,2,5,12,19,26,27,44,38,45962166
365,1,5,15,21,25,26,30,31,45806066
364,4,2,5,7,14,16,40,4,44192004
363,4,11,12,14,21,32,38,6,44863948
362,6,2,3,22,27,30,40,29,44336363
361,7,5,10,16,24,27,35,33,45062676
360,3,4,16,23,25,35,40,27,45719032
359,8,1,10,19,20,24,40,23,45288256
358,3,1,9,10,12,21,40,37,45651829
357,2,10,14,18,21,36,37,5,45232409
356,9,2,8,14,25,29,45,24,44684958
355,5,5,8,29,30,35,44,38,45017050
354,5,14,19,36,43,44,45,1,44709689
353,2,11,16,19,22,29,36,26,44552925
352,6,5,16,17,20,26,41,24,44719545
351,4,5,25,27,29,34,36,33,43947492
350,9,1,8,18,24,29,33,35,42681094
349,3,5,13,14,20,24,25,36,43433870
348,3,3,14,17,20,24,31,34,42786310
347,7,3,8,13,27,32,42,10,44219740
346,5,5,13,14,22,44,45,33,42862389
345,2,15,20,23,29,39,42,2,43530937
344,7,1,2,15,28,34,45,38,43838886
343,6,1,10,17,29,31,43,15,43656460
342,3,1,13,14,33,34,43,25,43782188
341,7,1,8,19,34,39,43,41,44722448
340,7,18,24,26,29,34,38,32,42892121
339,9,6,8,14,21,30,37,45,42035640
338,3,2,13,34,38,42,45,16,43136020
337,8,1,5,14,18,32,37,4,43432467
336,6,3,5,20,34,35,44,16,43069333
335,5,5,9,16,23,26,45,21,43977478
334,7,13,15,21,29,39,43,33,44439656
333,7,5,14,27,30,39,43,35,46019070
332,8,16,17,34,36,42,45,3,46042557
331,5,4,9,14,26,31,44,39,46641467
330,9,3,4,16,17,19,20,23,45859496
329,6,9,17,19,30,35,42,4,47198504
328,6,1,6,9,16,17,28,24,47316988
327,12,6,12,13,17,32,44,24,45791560
326,6,16,23,25,33,36,39,40,47224551
325,6,7,17,20,32,44,45,33,46636979
324,6,2,4,21,25,33,36,17,47988317
323,8,10,14,15,32,36,42,3,49209477
322,6,9,18,29,32,38,43,20,48948294
321,6,12,18,20,21,25,34,42,50617982
320,2,16,19,23,25,41,45,3,46659886
319,5,5,8,22,28,33,42,37,45435183
318,9,2,17,19,20,34,45,21,46663728
317,4,3,10,11,22,36,39,8,44135114
316,6,10,11,21,27,31,39,43,44073768
315,8,1,13,33,35,43,45,23,44339180
314,6,15,17,19,34,38,41,2,42328094
313,6,9,17,34,35,43,45,2,43672096
312,15,2,3,5,6,12,20,25,42255391
311,8,4,12,24,27,28,32,10,43209215
310,8,1,5,19,28,34,41,16,43718082
309,11,1,2,5,11,18,36,22,44157528
308,1,14,15,17,19,37,45,40,43339416
307,4,5,15,21,23,25,45,12,43880990
306,5,4,18,23,30,34,41,19,44421462
305,5,7,8,18,21,23,39,9,43960659
304,6,4,10,16,26,33,41,38,43158653
303,6,2,14,17,30,38,45,43,42841760
302,2,13,19,20,32,38,42,4,46382605
301,7,7,11,13,33,37,43,26,44377177
300,12,7,9,10,12,26,38,39,44465047
299,7,1,3,20,25,36,45,24,44463909
298,1,5,9,27,29,37,40,19,43151675
297,2,6,11,19,20,28,32,34,43641475
296,8,3,8,15,27,30,45,44,63377899
295,0,1,4,12,16,18,38,8,42248135
294,4,6,10,17,30,37,38,40,41563813
293,6,1,9,17,21,29,33,24,42399708
292,14,17,18,31,32,33,34,10,43394631
291,7,3,7,8,18,20,42,45,44143418
290,13,8,13,18,32,39,45,7,80362302
289,0,3,14,33,37,38,42,10,39406643
288,4,1,12,17,28,35,41,10,39970134
287,7,6,12,24,27,35,37,41,40623489
286,3,1,15,19,40,42,44,17,40944483
285,3,13,33,37,40,41,45,2,40364871
284,3,2,7,15,24,30,45,28,39773403
283,3,6,8,18,31,38,45,42,40133316
282,7,2,5,10,18,31,32,30,41051175
281,6,1,3,4,6,14,41,12,40800514
280,7,10,11,23,24,36,37,35,40673999
279,5,7,16,31,36,37,38,11,41130542
278,3,3,11,37,39,41,43,13,41088180
277,3,10,12,13,15,25,29,20,41868708
276,3,4,15,21,33,39,41,25,42567610
275,1,14,19,20,35,38,40,26,42329813
274,4,13,14,15,26,35,39,25,42631711
273,3,1,8,24,31,34,44,6,42816211
272,9,7,9,12,27,39,43,28,43310674
271,6,3,8,9,27,29,40,36,40879633
270,5,5,9,12,20,21,26,27,41845351
269,5,5,18,20,36,42,43,32,41357619
268,7,3,10,19,24,32,45,12,41213802
267,3,7,8,24,34,36,41,1,41835853
266,3,3,4,9,11,22,42,37,41937067
265,8,5,9,34,37,38,39,12,40913922
264,7,9,16,27,36,41,44,5,39783178
263,6,1,27,28,32,37,40,18,39677128
262,2,9,12,24,25,29,31,36,39232234
261,3,6,11,16,18,31,43,2,41215041
260,4,7,12,15,24,37,40,43,40140211
259,2,4,5,14,35,42,45,34,40905570
258,4,14,27,30,31,38,40,17,41364428
257,4,6,13,27,31,32,37,4,41433637
256,2,4,11,14,21,23,43,32,41996580
255,6,1,5,6,24,27,42,32,41425341
254,1,1,5,19,20,24,30,27,42259113
253,4,8,19,25,31,34,36,33,42309347
252,7,14,23,26,31,39,45,28,41207920
251,8,6,7,19,25,28,38,45,44493014
250,5,19,23,30,37,43,45,38,42122808
249,6,3,8,27,31,41,44,11,42539134
248,8,3,8,17,23,38,45,13,42348403
247,6,12,15,28,36,39,40,13,42231698
246,5,13,18,21,23,26,39,15,41453154
245,7,9,11,27,31,32,38,22,41854623
244,1,13,16,25,36,37,38,19,39411047
243,4,2,12,17,19,28,42,34,41304830
242,8,4,19,20,21,32,34,43,42679760
241,4,2,16,24,27,28,35,21,43246894
240,2,6,10,16,40,41,43,21,43603443
239,9,11,15,24,39,41,44,7,43296565
238,9,2,4,15,28,31,34,35,42952477
237,7,1,11,17,21,24,44,33,43358287
236,2,1,4,8,13,37,39,7,42941871
235,3,21,22,26,27,31,37,8,43347391
234,4,13,21,22,24,26,37,4,42814085
233,10,4,6,13,17,28,40,39,43516805
232,9,8,9,10,12,24,44,35,43564632
231,9,5,10,19,31,44,45,27,42355627
230,8,5,11,14,29,32,33,12,44191351
229,7,4,5,9,11,23,38,35,44762989
228,9,17,25,35,36,39,44,23,44764100
227,2,4,5,15,16,22,42,2,44444776
226,6,2,6,8,14,21,22,34,45145643
225,6,5,11,13,19,31,36,7,46352016
224,6,4,19,26,27,30,42,7,46435109
223,7,1,3,18,20,26,27,38,46036874
222,5,5,7,28,29,39,43,44,47735197
221,6,2,20,33,35,37,40,10,47674135
220,6,5,11,19,21,34,43,31,50383399
219,9,4,11,20,26,35,37,16,46903745
218,4,1,8,14,18,29,44,20,47018314
217,7,16,20,27,33,35,39,38,48260644
216,13,7,16,17,33,36,40,1,48342018
215,7,2,3,7,15,43,44,4,47675761
214,8,5,7,20,25,28,37,32,49195740
213,8,2,3,4,5,20,24,42,48745094
212,4,11,12,18,21,31,38,8,46139120
211,10,12,13,17,20,33,41,8,45332675
210,2,10,19,22,23,25,37,39,44757963
209,6,2,7,18,20,24,33,37,43753377
208,6,14,25,31,34,40,44,24,45516378
207,5,3,11,14,31,32,37,38,45282336
206,5,1,2,3,15,20,25,43,44326979
205,6,1,3,21,29,35,37,30,46330516
204,8,3,12,14,35,40,45,5,46077750
203,5,1,3,11,24,30,32,7,47033359
202,6,12,14,27,33,39,44,17,48304034
201,1,3,11,24,38,39,44,26,42254768
200,8,5,6,13,14,17,20,7,46640423
199,2,14,21,22,25,30,36,43,45021068
198,6,12,19,20,25,41,45,2,45614021
197,6,7,12,16,34,42,45,4,45993306
196,15,35,36,37,41,44,45,30,45773496
195,11,7,10,19,22,35,40,31,44374725
194,4,15,20,23,26,39,44,28,44511515
193,3,6,14,18,26,36,39,13,43788477
192,4,4,8,11,18,37,45,33,42035065
191,4,5,6,24,25,32,37,8,44534869
190,6,8,14,18,30,31,44,15,44864459
189,3,8,14,32,35,37,45,28,43650551
188,3,19,24,27,30,31,34,36,45176242
187,7,1,2,8,18,29,38,42,45855961
186,9,4,10,14,19,21,45,9,45484428
185,3,1,2,4,8,19,38,14,45783088
184,6,1,2,6,16,20,33,41,45503351
183,6,2,18,24,34,40,42,5,45938460
182,3,13,15,27,29,34,40,35,47222594
181,6,14,21,23,32,40,45,44,49124446
180,2,2,15,20,21,29,34,22,48895477
179,10,5,9,17,25,39,43,32,47291694
178,5,1,5,11,12,18,23,9,49582758
177,7,1,10,13,16,37,43,6,50480325
176,5,4,17,30,32,33,34,15,50488528
175,5,19,26,28,31,33,36,17,50895147
174,7,13,14,18,22,35,39,16,52340568
173,8,3,9,24,30,33,34,18,52286521
172,11,4,19,21,24,26,41,35,50758266
171,6,4,16,25,29,34,35,1,50357474
170,6,2,11,13,15,31,42,10,49718245
169,5,16,27,35,37,43,45,19,52076183
168,5,3,10,31,40,42,43,30,51496212
167,5,24,27,28,30,36,39,4,52744392
166,11,9,12,27,36,39,45,14,52157466
165,2,5,13,18,19,22,42,31,58088118
164,3,6,9,10,11,39,41,27,53052119
163,7,7,11,26,28,29,44,16,49018952
162,5,1,5,21,25,38,41,24,49050086
161,7,22,34,36,40,42,45,44,53096453
160,2,3,7,8,34,39,41,1,46833239
159,6,1,18,30,41,42,43,32,44311926
158,10,4,9,13,18,21,34,7,46368888
157,2,19,26,30,33,35,39,37,46853365
156,8,5,18,28,30,42,45,2,47344584
155,9,16,19,20,32,33,41,4,46140202
154,4,6,19,21,35,40,45,20,48022386
153,4,3,8,11,12,13,36,33,47777735
152,5,1,5,13,26,29,34,43,48180334
151,4,1,2,10,13,18,19,15,47357067
150,4,2,18,25,28,37,39,16,48763778
149,7,2,11,21,34,41,42,27,48406950
148,5,21,25,33,34,35,36,17,49523247
147,7,4,6,13,21,40,42,36,50345605
146,2,2,19,27,35,41,42,25,50677555
145,3,2,3,13,20,27,44,9,48913832
144,8,4,15,17,26,36,37,43,49202521
143,3,26,27,28,42,43,45,8,49415357
142,11,12,16,30,34,40,44,19,48012844
141,6,8,12,29,31,42,43,2,48016958
140,5,3,13,17,18,19,28,8,45983464
139,7,9,11,15,20,28,43,13,48371085
138,5,10,11,27,28,37,39,19,47688450
137,9,7,9,20,25,36,39,15,49978654
136,6,2,16,30,36,41,42,11,51144633
135,7,6,14,22,28,35,39,16,51062672
134,5,3,12,20,23,31,35,43,50445575
133,8,4,7,15,18,23,26,13,50889926
132,4,3,17,23,34,41,45,43,49921897
131,8,8,10,11,14,15,21,37,50231773
130,4,7,19,24,27,42,45,31,51359012
129,11,19,23,25,28,38,42,17,51555754
128,6,12,30,34,36,37,45,39,52310392
127,6,3,5,10,29,32,43,35,50752603
126,9,7,20,22,27,40,43,1,52748965
125,7,2,8,32,33,35,36,18,53149705
124,9,4,16,23,25,29,42,1,54180838
123,5,7,17,18,28,30,45,27,54097448
122,9,1,11,16,17,36,40,8,56171704
121,2,12,28,30,34,38,43,9,57134544
120,3,4,6,10,11,32,37,30,57418983
119,9,3,11,13,14,17,21,38,57800632
118,10,3,4,10,17,19,22,38,57171934
117,9,5,10,22,34,36,44,35,59429610
116,7,2,4,25,31,34,37,17,61606084
115,9,1,2,6,9,25,28,31,59130557
114,6,11,14,19,26,28,41,2,60079401
113,9,4,9,28,33,36,45,26,59258248
112,9,26,29,30,33,41,42,43,59292005
111,6,7,18,31,33,36,40,27,57876999
110,3,7,20,22,23,29,43,1,57625490
109,12,1,5,34,36,42,44,33,62584098
108,7,7,18,22,23,29,44,12,58875228
107,2,1,4,5,6,9,31,17,57545202
106,16,4,10,12,22,24,33,29,57384485
105,4,8,10,20,34,41,45,28,57479716
104,2,17,32,33,34,42,44,35,56533705
103,8,5,14,15,27,30,45,10,57420615
102,9,17,22,24,26,35,40,42,56937962
101,5,1,3,17,32,35,45,8,57585065
100,4,1,7,11,23,37,42,6,56561977
99,6,1,3,10,27,29,37,11,56207491
98,4,6,9,16,23,24,32,43,56231084
97,9,6,7,14,15,20,36,3,57713200
96,7,1,3,8,21,22,31,20,54217572
95,8,8,17,27,31,34,43,14,60077493
94,6,5,32,34,40,41,45,6,57144729
93,6,6,22,24,36,38,44,19,57236313
92,11,3,14,24,33,35,36,17,58296001
91,4,1,21,24,26,29,42,27,59061052
90,4,17,20,29,35,38,44,10,55493544
89,3,4,26,28,29,33,40,37,55102179
88,4,1,17,20,24,30,41,27,51910612
87,11,4,12,16,23,34,43,26,41896821
86,1,2,12,37,39,41,45,33,29917984
85,4,6,8,13,23,31,36,21,29725652
84,2,16,23,27,34,42,45,11,31390380
83,2,6,10,15,17,19,34,14,31256031
82,1,1,2,3,14,27,42,39,30651404
81,5,5,7,11,13,20,33,6,30491654
80,1,17,18,24,25,26,30,1,30080220
79,4,3,12,24,27,30,32,14,30195002
78,4,10,13,25,29,33,35,38,30628897
77,3,2,18,29,32,43,44,37,32210333
76,2,1,3,15,22,25,37,43,32541962
75,4,2,5,24,32,34,44,28,33069186
74,3,6,15,17,18,35,40,23,34451079
73,6,3,12,18,32,40,43,38,36317931
72,13,2,4,11,17,26,27,1,62825607
71,0,5,9,12,16,29,41,21,31444993
70,3,5,19,22,25,28,43,26,31616289
69,3,5,8,14,15,19,39,35,31855651
68,5,10,12,15,16,26,39,38,31906618
67,7,3,7,10,15,36,38,33,32157436
66,4,2,3,7,17,22,24,45,31689398
65,4,4,25,33,36,40,43,39,33342572
64,4,14,15,18,21,26,36,39,32542577
63,2,3,20,23,36,38,40,5,33537025
62,1,3,8,15,27,29,35,21,33370184
61,5,14,15,19,30,38,43,8,36656497
60,7,2,8,25,36,39,42,11,32702968
59,4,6,29,36,39,41,45,13,33781849
58,4,10,24,25,33,40,44,1,33319068
57,4,7,10,16,25,29,44,6,35066333
56,4,10,14,30,31,33,37,19,32629466
55,2,17,21,31,37,40,44,7,31097882
54,3,1,8,21,27,36,39,37,31916503
53,3,7,8,14,32,33,39,42,32498005
52,4,2,4,15,16,20,29,1,32196723
51,6,2,3,11,16,26,44,35,31276840
50,3,2,10,12,15,22,44,1,32781617
49,7,4,7,16,19,33,40,30,32250571
48,6,6,10,18,26,37,38,3,32903416
47,5,14,17,26,31,36,45,27,33878347
46,3,8,13,15,23,31,38,39,34090784
45,2,1,10,20,27,33,35,17,35608116
44,5,3,11,21,30,38,45,39,34978475
43,1,6,31,35,38,39,44,1,37343148
42,6,17,18,19,21,23,32,1,59954870
41,0,13,20,23,35,38,43,34,28812281
40,13,7,13,18,19,25,26,6,32849543
39,6,6,7,13,15,21,43,8,33047238
38,3,16,17,22,30,37,43,36,33684642
37,3,7,27,30,33,35,37,42,32754897
36,1,1,10,23,26,28,40,31,33428343
35,3,2,3,11,26,37,43,39,33071531
34,5,9,26,35,37,40,42,2,34694947
33,1,4,7,32,33,40,41,9,33728626
32,10,6,14,19,25,34,44,11,35589599
31,2,7,9,18,23,28,35,32,35658653
30,2,8,17,20,35,36,44,4,36199845
29,5,1,5,13,34,39,40,11,37261560
28,10,9,18,23,25,35,37,1,37724183
27,2,1,20,26,28,37,43,27,38072525
26,5,4,5,7,18,20,25,31,40096513
25,2,2,4,21,26,43,44,16,60036884
24,0,7,8,27,29,36,43,6,39243317
23,4,5,13,17,18,33,42,44,38687128
22,4,4,5,6,8,17,39,25,39727576
21,23,6,12,17,18,31,32,21,42123571
20,1,10,14,18,20,23,30,41,40528388
19,1,6,30,38,39,40,43,26,52978909
18,0,3,12,13,19,32,35,29,33185830
17,3,3,4,9,17,32,37,1,36359076
16,4,6,7,24,37,38,40,33,37888674
15,1,3,4,16,30,31,37,13,36632455
14,4,2,6,12,31,33,40,15,49919324
13,0,22,23,25,37,38,42,26,33266068
12,12,2,11,21,25,39,45,44,38127754
11,5,1,7,36,37,41,42,14,45962653
10,13,9,25,30,33,41,44,6,130428196
9,0,2,4,16,17,36,39,14,36812010
8,0,8,19,25,34,37,39,9,10375725
7,0,2,9,16,25,26,40,42,6397445
6,1,14,15,26,27,40,42,34,7652678
5,0,16,24,29,40,41,42,3,3138551
4,0,14,27,30,31,40,42,2,2635732
3,1,11,16,19,21,27,31,30,2364671
2,1,9,13,21,25,32,42,2,2452137
1,0,10,23,29,33,37,40,16,1840891
